2026-07-23 17:41:25, 21.1467895507, 21.0506591796, 21.0506591796, 21.0506591796, 21.4375000000, 21.6250000000, 21.5625000000, 21.3125000000, 23.0625305175, -231.0491638183, Fault 0x, 22.4541473388
2026-07-23 17:41:27, 21.1467895507, 21.0506591796, 21.0506591796, 21.0506591796, 21.5000000000, 21.6875000000, 21.5625000000, 21.2500000000, 23.0625305175, -230.9901580810, Fault 0x, 22.4204826354
2026-07-23 17:41:29, 21.1467895507, 21.0506591796, 21.0506591796, 21.0506591796, 21.4375000000, 21.6875000000, 21.5625000000, 21.2500000000, 23.0963973999, -230.9606628417, Fault 0x, 22.4204826354
2026-07-23 17:41:30, 21.1467895507, 21.0506591796, 21.0506591796, 21.0506591796, 21.4375000000, 21.6250000000, 21.5000000000, 21.2500000000, 23.0625305175, -230.9016723632, Fault 0x, 22.4204826354
2026-07-23 17:41:32, 21.1467895507, 21.0506591796, 21.0506591796, 21.0506591796, 21.4375000000, 21.6875000000, 21.5000000000, 21.2500000000, 23.0625305175, -230.8426666259, Fault 0x, 22.4204826354
2026-07-23 17:41:34, 21.1467895507, 21.0506591796, 21.0506591796, 21.0506591796, 21.4375000000, 21.6875000000, 21.5000000000, 21.2500000000, 23.0625305175, -230.7541503906, Fault 0x, 22.4204826354
2026-07-23 17:41:36, 21.1467895507, 21.0506591796, 21.0506591796, 21.0506591796, 21.4375000000, 21.6250000000, 21.5000000000, 21.2500000000, 23.0288658142, -230.7246398925, Fault 0x, 22.3866176605
2026-07-23 17:41:37, 21.1467895507, 21.0506591796, 21.0506591796, 21.0506591796, 21.5000000000, 21.6250000000, 21.5000000000, 21.2500000000, 23.0625305175, -230.6951293945, Fault 0x, 22.4204826354
2026-07-23 17:41:39, 21.1467895507, 21.0506591796, 21.0506591796, 21.0506591796, 21.5000000000, 21.6250000000, 21.5000000000, 21.2500000000, 23.0625305175, -230.6656188964, Fault 0x, 22.4204826354
2026-07-23 17:41:41, 21.1467895507, 21.0506591796, 21.0506591796, 21.0506591796, 21.4375000000, 21.6875000000, 21.5000000000, 21.2500000000, 23.0625305175, -230.6066131591, Fault 0x, 22.3866176605
2026-07-23 17:41:43, 21.1467895507, 21.0506591796, 21.0506591796, 21.0506591796, 21.4375000000, 21.6250000000, 21.5000000000, 21.2500000000, 23.0288658142, -230.5770874023, Fault 0x, 22.3866176605
2026-07-23 17:41:45, 21.1467895507, 21.0506591796, 21.0506591796, 21.0506591796, 21.4375000000, 21.6250000000, 21.5000000000, 21.2500000000, 23.0625305175, -230.5180816650, Fault 0x, 22.3866176605
2026-07-23 17:41:46, 21.1467895507, 21.0506591796, 21.0506591796, 21.0506591796, 21.4375000000, 21.6250000000, 21.5000000000, 21.2500000000, 23.0288658142, -230.4590454101, Fault 0x, 22.3866176605
2026-07-23 17:41:48, 21.1467895507, 21.0506591796, 21.0506591796, 21.0506591796, 21.4375000000, 21.6250000000, 21.5000000000, 21.2500000000, 23.0288658142, -230.4590454101, Fault 0x, 22.3527507781
2026-07-23 17:41:50, 21.1467895507, 21.0506591796, 21.0506591796, 21.0506591796, 21.3750000000, 21.6250000000, 21.5000000000, 21.1875000000, 23.0288658142, -230.4295349121, Fault 0x, 22.3527507781
2026-07-23 17:41:52, 21.0506591796, 21.0506591796, 21.0506591796, 21.0506591796, 21.4375000000, 21.6250000000, 21.5000000000, 21.1875000000, 22.9950008392, -230.4000091552, Fault 0x, 22.3190860748
2026-07-23 17:41:53, 21.1467895507, 21.0506591796, 21.0506591796, 21.0506591796, 21.3750000000, 21.6250000000, 21.4375000000, 21.1875000000, 23.0288658142, -230.3409729003, Fault 0x, 22.3527507781
2026-07-23 17:41:55, 21.0506591796, 21.0506591796, 21.0506591796, 21.0506591796, 21.4375000000, 21.6250000000, 21.5000000000, 21.2500000000, 22.9950008392, -230.2819519042, Fault 0x, 22.3190860748
2026-07-23 17:41:57, 21.0506591796, 21.0506591796, 21.0506591796, 21.0506591796, 21.4375000000, 21.6250000000, 21.5000000000, 21.2500000000, 22.9950008392, -230.2229003906, Fault 0x, 22.3190860748
2026-07-23 17:41:59, 21.1467895507, 21.0506591796, 21.0506591796, 21.0506591796, 21.4375000000, 21.6875000000, 21.5000000000, 21.1875000000, 22.9950008392, -230.1933746337, Fault 0x, 22.3190860748
2026-07-23 17:42:01, 21.0506591796, 21.0506591796, 21.0506591796, 21.0506591796, 21.4375000000, 21.6250000000, 21.5000000000, 21.1875000000, 22.9613361358, -230.1933746337, Fault 0x, 22.3190860748
2026-07-23 17:42:02, 21.1467895507, 21.0506591796, 21.0506591796, 21.0506591796, 21.3750000000, 21.6875000000, 21.5000000000, 21.2500000000, 22.9613361358, -230.1343231201, Fault 0x, 22.3527507781
2026-07-23 17:42:04, 21.0506591796, 21.0506591796, 21.0506591796, 21.0506591796, 21.4375000000, 21.6250000000, 21.5000000000, 21.2500000000, 22.9950008392, -230.0753021240, Fault 0x, 22.3190860748
2026-07-23 17:42:06, 21.0506591796, 21.0506591796, 21.0506591796, 21.0506591796, 21.4375000000, 21.6250000000, 21.4375000000, 21.2500000000, 22.9950008392, -229.9867095947, Fault 0x, 22.3190860748
2026-07-23 17:42:08, 21.0506591796, 21.0506591796, 21.0506591796, 21.0506591796, 21.4375000000, 21.6250000000, 21.5000000000, 21.1875000000, 22.9950008392, -229.8685913085, Fault 0x, 22.3190860748
2026-07-23 17:42:09, 21.0506591796, 21.0506591796, 21.0506591796, 21.0506591796, 21.3750000000, 21.6250000000, 21.5000000000, 21.1875000000, 22.9950008392, -229.8390655517, Fault 0x, 22.3190860748
